time, Quad.Est.E.Pos, Quad.Est.S.Z
13.947006,0.107214,0.317454
13.952008,0.107164,0.317572
13.957010,0.107119,0.317750
13.962012,0.107089,0.317869
13.967014,0.107063,0.318048
13.972016,0.107077,0.318168
13.977018,0.107095,0.318348
13.982020,0.107156,0.318469
13.987022,0.107197,0.318652
13.992024,0.107302,0.318774
13.997026,0.107379,0.318958
14.002028,0.107544,0.319081
14.007030,0.126406,0.316318
14.012033,0.126750,0.316431
14.017035,0.127299,0.316603
14.022037,0.127581,0.316717
14.027039,0.128174,0.316890
14.032041,0.128602,0.317005
14.037043,0.129218,0.317180
14.042045,0.129639,0.317296
14.047047,0.130276,0.317472
14.052049,0.130683,0.317590
14.057051,0.131303,0.317767
14.062053,0.131759,0.317886
14.067055,0.132420,0.318065
14.072057,0.132797,0.318185
14.077059,0.133478,0.318366
14.082061,0.133902,0.318487
14.087063,0.134595,0.318669
14.092065,0.135319,0.318791
14.097067,0.136114,0.318976
14.102069,0.136405,0.319099
14.107071,0.152042,0.316335
14.112073,0.152168,0.316449
14.117075,0.152254,0.316620
14.122077,0.152252,0.316734
14.127079,0.152376,0.316907
14.132081,0.152469,0.317023
14.137083,0.152587,0.317197
14.142085,0.152650,0.317314
14.147087,0.152748,0.317489
14.152089,0.152814,0.317607
14.157091,0.152909,0.317785
14.162093,0.152934,0.317903
14.167095,0.153028,0.318083
14.172097,0.152988,0.318202
14.177099,0.153088,0.318383
14.182101,0.153109,0.318504
14.187103,0.153206,0.318687
14.192105,0.152958,0.318809
14.197107,0.153007,0.318993
14.202109,0.153292,0.319116
14.207111,0.171397,0.316352
14.212113,0.171818,0.316466
14.217115,0.172402,0.316637
14.222117,0.172713,0.316751
14.227119,0.173334,0.316924
14.232121,0.173716,0.317040
14.237123,0.174382,0.317214
14.242126,0.174854,0.317331
14.247128,0.175531,0.317506
14.252130,0.175976,0.317624
14.257132,0.176679,0.317802
14.262134,0.177109,0.317920
14.267136,0.177821,0.318099
14.272138,0.178432,0.318219
14.277140,0.179203,0.318400
14.282142,0.179704,0.318521
14.287144,0.180505,0.318703
14.292146,0.181117,0.318826
14.297148,0.181941,0.319010
14.302150,0.182231,0.319133
14.307152,0.151350,0.316369
14.312154,0.151299,0.316482
14.317156,0.151186,0.316654
14.322158,0.151145,0.316768
14.327160,0.151042,0.316941
14.332162,0.150959,0.317056
14.337164,0.150888,0.317230
14.342166,0.150847,0.317347
14.347168,0.150771,0.317523
14.352170,0.150678,0.317641
14.357172,0.150564,0.317818
14.362174,0.150592,0.317937
14.367176,0.150501,0.318116
14.372178,0.150254,0.318236
14.377180,0.150136,0.318417
14.382182,0.150095,0.318538
14.387184,0.149982,0.318720
14.392186,0.149989,0.318842
14.397188,0.149922,0.319026
14.402190,0.150424,0.319149
14.407192,0.128331,0.316385
14.412194,0.127902,0.316499
14.417196,0.127141,0.316670
14.422198,0.126688,0.316784
14.427200,0.125905,0.316957
14.432202,0.125265,0.317073
14.437204,0.124533,0.317247
14.442206,0.124035,0.317363
14.447208,0.123304,0.317539
14.452210,0.122796,0.317657
14.457212,0.122046,0.317834
14.462214,0.121489,0.317953
14.467216,0.120677,0.318132
14.472219,0.120065,0.318252
14.477221,0.119193,0.318433
14.482223,0.118487,0.318554
14.487225,0.117576,0.318736
14.492227,0.116997,0.318858
14.497229,0.116070,0.319042
14.502231,0.115188,0.319165
14.507233,0.118176,0.316401
14.512235,0.118034,0.316515
14.517237,0.117504,0.316686
14.522239,0.117143,0.316800
14.527241,0.116596,0.316973
14.532243,0.116193,0.317088
14.537245,0.115665,0.317263
14.542247,0.115327,0.317379
14.547249,0.114746,0.317555
14.552251,0.114410,0.317673
14.557253,0.113888,0.317850
14.562255,0.113597,0.317969
14.567257,0.113125,0.318148
14.572259,0.112663,0.318268
14.577261,0.112150,0.318448
14.582263,0.111926,0.318569
14.587265,0.111417,0.318752
14.592267,0.110861,0.318874
14.597269,0.110316,0.319058
14.602271,0.110082,0.319181
14.607273,0.113977,0.316417
14.612275,0.114008,0.316530
14.617277,0.113518,0.316701
14.622279,0.113148,0.316816
14.627281,0.112676,0.316988
14.632283,0.112376,0.317104
14.637285,0.111903,0.317278
14.642287,0.111579,0.317395
14.647289,0.111079,0.317570
14.652291,0.110745,0.317688
14.657293,0.110244,0.317865
14.662295,0.109963,0.317984
14.667297,0.109484,0.318163
14.672299,0.109217,0.318283
14.677301,0.108778,0.318464
14.682303,0.108742,0.318585
14.687305,0.108371,0.318767
14.692307,0.108226,0.318889
14.697309,0.107868,0.319073
14.702312,0.107860,0.319196
14.707314,0.124488,0.316432
14.712316,0.123923,0.316545
14.717318,0.123270,0.316716
14.722320,0.122943,0.316831
14.727322,0.122270,0.317003
14.732324,0.121742,0.317119
14.737326,0.121107,0.317293
14.742328,0.120670,0.317410
14.747330,0.120049,0.317585
14.752332,0.119648,0.317703
14.757334,0.119052,0.317881
14.762336,0.118731,0.317999
14.767338,0.118158,0.318178
14.772340,0.117751,0.318298
14.777342,0.117193,0.318479
14.782344,0.117003,0.318600
14.787346,0.116519,0.318782
14.792348,0.116404,0.318904
14.797350,0.115987,0.319088
14.802352,0.116727,0.319211
14.807354,0.106372,0.316447
14.812356,0.105584,0.316560
14.817358,0.104971,0.316731
14.822360,0.104722,0.316846
14.827362,0.104102,0.317018
14.832364,0.103613,0.317134
14.837366,0.103048,0.317308
14.842368,0.102657,0.317424
14.847370,0.102150,0.317600
14.852372,0.101818,0.317718
14.857374,0.101334,0.317895
14.862376,0.100856,0.318014
14.867378,0.100320,0.318193
14.872380,0.100174,0.318313
14.877382,0.099725,0.318493
14.882384,0.099721,0.318614
14.887386,0.099396,0.318797
14.892388,0.099394,0.318919
14.897390,0.099153,0.319103
14.902392,0.098722,0.319226
14.907394,0.094755,0.316461
14.912396,0.094721,0.316574
14.917398,0.094781,0.316745
14.922400,0.094856,0.316860
14.927402,0.094944,0.317033
14.932405,0.095029,0.317148
14.937407,0.095136,0.317322
14.942409,0.095214,0.317439
14.947411,0.095345,0.317614
14.952413,0.095434,0.317732
14.957415,0.095570,0.317910
14.962417,0.095598,0.318028
14.967419,0.095709,0.318207
14.972421,0.095734,0.318327
14.977423,0.095821,0.318508
14.982425,0.095848,0.318629
14.987427,0.095959,0.318811
14.992429,0.096060,0.318933
14.997431,0.096177,0.319117
15.002433,0.096215,0.319240
15.007435,0.108550,0.316475
15.012437,0.108872,0.316589
15.017439,0.109246,0.316760
15.022441,0.109550,0.316874
15.027443,0.109911,0.317047
15.032445,0.110164,0.317162
15.037447,0.110508,0.317336
15.042449,0.110720,0.317453
15.047451,0.111039,0.317629
15.052453,0.111245,0.317746
15.057455,0.111547,0.317924
15.062457,0.111799,0.318042
15.067459,0.112114,0.318221
15.072461,0.112393,0.318341
15.077463,0.112711,0.318522
15.082465,0.112842,0.318643
15.087467,0.113151,0.318825
15.092469,0.113468,0.318947
15.097471,0.113812,0.319131
15.102473,0.114198,0.319254
15.107475,0.094954,0.316489
15.112477,0.094722,0.316602
15.117479,0.094373,0.316773
15.122481,0.094222,0.316888
15.127483,0.093862,0.317060
15.132485,0.093689,0.317176
15.137487,0.093325,0.317350
15.142489,0.093073,0.317467
15.147491,0.092723,0.317642
15.152493,0.092504,0.317760
15.157495,0.092177,0.317937
15.162498,0.091905,0.318056
15.167500,0.091541,0.318235
15.172502,0.091344,0.318355
15.177504,0.090995,0.318535
15.182506,0.090776,0.318656
15.187508,0.090438,0.318839
15.192510,0.090208,0.318961
15.197512,0.089873,0.319145
15.202514,0.089901,0.319268
15.207516,0.093376,0.316502
15.212518,0.093344,0.316616
15.217520,0.093289,0.316787
15.222522,0.093232,0.316901
15.227524,0.093209,0.317074
15.232526,0.093193,0.317189
15.237528,0.093197,0.317363
15.242530,0.093211,0.317480
15.247532,0.093251,0.317656
15.252534,0.093267,0.317773
15.257536,0.093285,0.317951
15.262538,0.093289,0.318069
15.267540,0.093270,0.318248
15.272542,0.093252,0.318368
15.277544,0.093228,0.318549
15.282546,0.093198,0.318670
15.287548,0.093128,0.318852
15.292550,0.093046,0.318974
15.297552,0.092898,0.319158
15.302554,0.092776,0.319281
15.307556,0.129249,0.316516
15.312558,0.129713,0.316629
15.317560,0.130288,0.316800
15.322562,0.130694,0.316914
15.327564,0.131199,0.317087
15.332566,0.131499,0.317202
15.337568,0.131954,0.317377
15.342570,0.132233,0.317493
15.347572,0.132645,0.317669
15.352574,0.132907,0.317786
15.357576,0.133289,0.317964
15.362578,0.133543,0.318082
15.367580,0.133896,0.318261
15.372582,0.134203,0.318381
15.377584,0.134560,0.318562
15.382586,0.134841,0.318683
15.387589,0.135161,0.318865
15.392591,0.135424,0.318987
15.397593,0.135697,0.319171
15.402595,0.135921,0.319294
15.407597,0.200465,0.316528
15.412599,0.200775,0.316642
15.417601,0.201177,0.316813
15.422603,0.201364,0.316927
15.427605,0.201671,0.317100
15.432607,0.201840,0.317215
15.437609,0.202092,0.317389
15.442611,0.202246,0.317506
15.447613,0.202420,0.317682
15.452615,0.202497,0.317799
15.457617,0.202584,0.317976
15.462619,0.202614,0.318095
15.467621,0.202643,0.318274
15.472623,0.202716,0.318394
15.477625,0.202725,0.318575
15.482627,0.202622,0.318695
15.487629,0.202553,0.318878
15.492631,0.202360,0.319000
15.497633,0.202144,0.319184
15.502635,0.201868,0.319307
15.507637,0.208652,0.316541
15.512639,0.208636,0.316654
15.517641,0.208637,0.316825
15.522643,0.208475,0.316940
15.527645,0.208420,0.317112
15.532647,0.208349,0.317228
15.537649,0.208275,0.317402
15.542651,0.208190,0.317518
15.547653,0.208020,0.317694
15.552655,0.207852,0.317812
15.557657,0.207579,0.317989
15.562659,0.207344,0.318108
15.567661,0.206988,0.318287
15.572663,0.206678,0.318406
15.577665,0.206276,0.318587
15.582667,0.205880,0.318708
15.587669,0.205414,0.318890
15.592671,0.205013,0.319012
15.597673,0.204528,0.319196
15.602675,0.204190,0.319319
15.607677,0.191136,0.316553
15.612679,0.191181,0.316667
15.617682,0.191233,0.316837
15.622684,0.191273,0.316952
15.627686,0.191284,0.317124
15.632688,0.191265,0.317240
15.637690,0.191259,0.317414
15.642692,0.191234,0.317531
15.647694,0.191204,0.317706
15.652696,0.191165,0.317824
15.657698,0.191093,0.318001
15.662700,0.191044,0.318120
15.667702,0.190976,0.318299
15.672704,0.190928,0.318419
15.677706,0.190868,0.318599
15.682708,0.190790,0.318720
15.687710,0.190704,0.318902
15.692712,0.190644,0.319024
15.697714,0.190507,0.319208
15.702716,0.190440,0.319331
15.707718,0.206370,0.316565
15.712720,0.206056,0.316678
15.717722,0.205518,0.316849
15.722724,0.205160,0.316964
15.727726,0.204605,0.317136
15.732728,0.204239,0.317252
15.737730,0.203677,0.317426
15.742732,0.203301,0.317542
15.747734,0.202696,0.317718
15.752736,0.202267,0.317836
15.757738,0.201607,0.318013
15.762740,0.201149,0.318132
15.767742,0.200468,0.318311
15.772744,0.200093,0.318430
15.777746,0.199453,0.318611
15.782748,0.199074,0.318732
15.787750,0.198409,0.318914
15.792752,0.197832,0.319036
15.797754,0.197141,0.319220
15.802756,0.196659,0.319343
15.807758,0.223996,0.316577
15.812760,0.223684,0.316690
15.817762,0.223412,0.316861
15.822764,0.223208,0.316976
15.827766,0.222925,0.317148
15.832768,0.222704,0.317264
15.837770,0.222333,0.317438
15.842772,0.222059,0.317554
15.847775,0.221639,0.317730
15.852777,0.221354,0.317847
15.857779,0.220917,0.318025
15.862781,0.220639,0.318143
15.867783,0.220203,0.318322
15.872785,0.219886,0.318442
15.877787,0.219416,0.318623
15.882789,0.219116,0.318744
15.887791,0.218634,0.318926
15.892793,0.218213,0.319048
15.897795,0.217717,0.319232
15.902797,0.217328,0.319355
15.907799,0.152957,0.316588
15.912801,0.152397,0.316702
15.917803,0.151711,0.316873
15.922805,0.151278,0.316987
15.927807,0.150551,0.317159
15.932809,0.149972,0.317275
15.937811,0.149252,0.317449
15.942813,0.148766,0.317566
15.947815,0.148032,0.317741
15.952817,0.147571,0.317859
15.957819,0.146845,0.318036
15.962821,0.146310,0.318155
15.967823,0.145543,0.318334
15.972825,0.145034,0.318453
15.977827,0.144234,0.318634
15.982829,0.143631,0.318755
15.987831,0.142807,0.318937
15.992833,0.142016,0.319059
15.997835,0.141147,0.319243
16.002834,0.140453,0.319366
16.007832,0.162035,0.316599
16.012829,0.161739,0.316713
16.017826,0.161153,0.316884
16.022823,0.160867,0.316998
16.027821,0.160242,0.317171
16.032818,0.159786,0.317286
16.037815,0.159167,0.317460
16.042812,0.158764,0.317577
16.047810,0.158085,0.317752
16.052807,0.157647,0.317870
16.057804,0.156992,0.318047
16.062801,0.156477,0.318166
16.067799,0.155785,0.318345
16.072796,0.155332,0.318465
16.077793,0.154625,0.318645
16.082790,0.154142,0.318766
16.087788,0.153462,0.318948
16.092785,0.153102,0.319070
16.097782,0.152369,0.319254
16.102779,0.152016,0.319377
16.107777,0.133033,0.316610
16.112774,0.132497,0.316724
16.117771,0.131711,0.316895
16.122768,0.131330,0.317009
16.127766,0.130533,0.317182
16.132763,0.129876,0.317297
16.137760,0.129079,0.317471
16.142757,0.128495,0.317588
16.147755,0.127730,0.317763
16.152752,0.127247,0.317881
16.157749,0.126506,0.318058
16.162746,0.126240,0.318177
16.167744,0.125601,0.318356
16.172741,0.125104,0.318475
16.177738,0.124412,0.318656
16.182735,0.124073,0.318777
16.187733,0.123446,0.318959
16.192730,0.122999,0.319081
16.197727,0.122347,0.319265
16.202724,0.122024,0.319388
16.207722,0.118171,0.316621
16.212719,0.118417,0.316735
16.217716,0.117964,0.316905
16.222713,0.117486,0.317020
16.227711,0.117054,0.317192
16.232708,0.116950,0.317308
16.237705,0.116412,0.317482
16.242702,0.116031,0.317598
16.247700,0.115443,0.317774
16.252697,0.115043,0.317892
16.257694,0.114428,0.318069
16.262691,0.113953,0.318187
16.267689,0.113291,0.318366
16.272686,0.112864,0.318486
16.277683,0.112205,0.318667
16.282681,0.111277,0.318788
16.287678,0.110478,0.318970
16.292675,0.110639,0.319092
16.297672,0.109883,0.319276
16.302670,0.108922,0.319399
16.307667,0.150104,0.316632
16.312664,0.150033,0.316745
16.317661,0.150138,0.316916
16.322659,0.150568,0.317030
16.327656,0.150581,0.317203
16.332653,0.150471,0.317318
16.337650,0.150559,0.317492
16.342648,0.150632,0.317609
16.347645,0.150662,0.317784
16.352642,0.150654,0.317902
16.357639,0.150661,0.318079
16.362637,0.150638,0.318198
16.367634,0.150616,0.318377
16.372631,0.150596,0.318497
16.377628,0.150567,0.318677
16.382626,0.150221,0.318798
16.387623,0.150084,0.318980
16.392620,0.150251,0.319102
16.397617,0.150112,0.319286
16.402615,0.150981,0.319409
16.407612,0.128232,0.316642
16.412609,0.127942,0.316755
16.417606,0.127732,0.316926
16.422604,0.127280,0.317041
16.427601,0.127144,0.317213
16.432598,0.126781,0.317328
16.437595,0.126731,0.317502
16.442593,0.126742,0.317619
16.447590,0.126655,0.317795
16.452587,0.126631,0.317912
16.457584,0.126589,0.318089
16.462582,0.126602,0.318208
16.467579,0.126613,0.318387
16.472576,0.126513,0.318507
16.477573,0.126488,0.318687
16.482571,0.126702,0.318808
16.487568,0.126731,0.318990
16.492565,0.127027,0.319112
16.497562,0.127128,0.319296
16.502560,0.127385,0.319419
16.507557,0.121196,0.316652
16.512554,0.120738,0.316765
16.517551,0.120590,0.316936
16.522549,0.120342,0.317050
16.527546,0.120261,0.317223
16.532543,0.120219,0.317338
16.537540,0.120152,0.317512
16.542538,0.120133,0.317629
16.547535,0.120055,0.317804
16.552532,0.120017,0.317922
16.557529,0.119953,0.318099
16.562527,0.119941,0.318218
16.567524,0.119906,0.318397
16.572521,0.119928,0.318517
16.577518,0.119909,0.318697
16.582516,0.119619,0.318818
16.587513,0.119558,0.319000
16.592510,0.119726,0.319122
16.597507,0.119703,0.319306
16.602505,0.119383,0.319429
16.607502,0.117009,0.316662
16.612499,0.116857,0.316775
16.617496,0.116707,0.316946
16.622494,0.116816,0.317060
16.627491,0.116627,0.317233
16.632488,0.116395,0.317348
16.637486,0.116273,0.317522
16.642483,0.116189,0.317639
16.647480,0.116113,0.317814
16.652477,0.116098,0.317932
16.657475,0.116062,0.318109
16.662472,0.116032,0.318228
16.667469,0.116016,0.318407
16.672466,0.115914,0.318526
16.677464,0.115907,0.318707
16.682461,0.115560,0.318828
16.687458,0.115498,0.319010
16.692455,0.115705,0.319132
16.697453,0.115696,0.319316
16.702450,0.116156,0.319439
16.707447,0.131551,0.316671
16.712444,0.131466,0.316785
16.717442,0.131578,0.316955
16.722439,0.131807,0.317070
16.727436,0.131878,0.317242
16.732433,0.131920,0.317358
16.737431,0.131997,0.317532
16.742428,0.132010,0.317648
16.747425,0.132125,0.317824
16.752422,0.132126,0.317941
16.757420,0.132157,0.318118
16.762417,0.132108,0.318237
16.767414,0.132101,0.318416
16.772411,0.131886,0.318536
16.777409,0.131807,0.318716
16.782406,0.131694,0.318837
16.787403,0.131587,0.319019
16.792400,0.131380,0.319141
16.797398,0.131231,0.319325
16.802395,0.131479,0.319448
16.807392,0.151209,0.316680
16.812389,0.151226,0.316794
16.817387,0.151348,0.316965
16.822384,0.151388,0.317079
16.827381,0.151489,0.317251
16.832378,0.151610,0.317367
16.837376,0.151656,0.317541
16.842373,0.151710,0.317657
16.847370,0.151727,0.317833
16.852367,0.151737,0.317951
16.857365,0.151740,0.318128
16.862362,0.151740,0.318246
16.867359,0.151708,0.318425
16.872356,0.151516,0.318545
16.877354,0.151402,0.318726
16.882351,0.151251,0.318846
16.887348,0.151078,0.319028
16.892345,0.150895,0.319150
16.897343,0.150691,0.319334
16.902340,0.150529,0.319457
16.907337,0.144610,0.316690
16.912334,0.144403,0.316803
16.917332,0.143929,0.316974
16.922329,0.143716,0.317088
16.927326,0.143212,0.317261
16.932323,0.142916,0.317376
16.937321,0.142361,0.317550
16.942318,0.141969,0.317667
16.947315,0.141416,0.317842
16.952312,0.141038,0.317960
16.957310,0.140463,0.318137
16.962307,0.140067,0.318256
16.967304,0.139433,0.318434
16.972301,0.138895,0.318554
16.977299,0.138207,0.318735
16.982296,0.137715,0.318855
16.987293,0.137016,0.319038
16.992290,0.136537,0.319160
16.997288,0.135858,0.319343
17.002285,0.135480,0.319466
17.007282,0.144797,0.316699
17.012280,0.144677,0.316812
17.017277,0.144597,0.316983
17.022274,0.144539,0.317097
17.027271,0.144413,0.317270
17.032269,0.144353,0.317385
17.037266,0.144166,0.317559
17.042263,0.144024,0.317675
17.047260,0.143803,0.317851
17.052258,0.143713,0.317969
17.057255,0.143521,0.318146
17.062252,0.143414,0.318264
17.067249,0.143221,0.318443
17.072247,0.143201,0.318563
17.077244,0.143060,0.318743
17.082241,0.142920,0.318864
17.087238,0.142760,0.319046
17.092236,0.142656,0.319168
17.097233,0.142468,0.319352
17.102230,0.142308,0.319475
17.107227,0.132991,0.316707
17.112225,0.132904,0.316821
17.117222,0.132646,0.316992
17.122219,0.132663,0.317106
17.127216,0.132351,0.317278
17.132214,0.132116,0.317394
17.137211,0.131777,0.317568
17.142208,0.131565,0.317684
17.147205,0.131183,0.317860
17.152203,0.130923,0.317977
17.157200,0.130523,0.318155
17.162197,0.130169,0.318273
17.167194,0.129711,0.318452
17.172192,0.129458,0.318572
17.177189,0.128984,0.318752
17.182186,0.128600,0.318873
17.187183,0.128066,0.319055
17.192181,0.127350,0.319177
17.197178,0.126759,0.319361
17.202175,0.126153,0.319484
17.207172,0.143425,0.316716
17.212170,0.142913,0.316829
17.217167,0.142384,0.317000
17.222164,0.141938,0.317114
17.227161,0.141408,0.317287
17.232159,0.141044,0.317402
17.237156,0.140470,0.317576
17.242153,0.140071,0.317693
17.247150,0.139465,0.317868
17.252148,0.139037,0.317986
17.257145,0.138374,0.318163
17.262142,0.137851,0.318282
17.267139,0.137095,0.318461
17.272137,0.136626,0.318580
17.277134,0.135846,0.318761
17.282131,0.135377,0.318882
17.287128,0.134528,0.319064
17.292126,0.133954,0.319186
17.297123,0.133081,0.319369
17.302120,0.132427,0.319492
17.307117,0.098481,0.316724
17.312115,0.097950,0.316838
17.317112,0.097082,0.317008
17.322109,0.096505,0.317123
17.327106,0.095572,0.317295
17.332104,0.094937,0.317411
17.337101,0.093930,0.317585
17.342098,0.093236,0.317701
17.347095,0.092206,0.317877
17.352093,0.091524,0.317994
17.357090,0.090493,0.318171
17.362087,0.089838,0.318290
17.367085,0.088801,0.318469
17.372082,0.088121,0.318589
17.377079,0.087061,0.318769
17.382076,0.086338,0.318890
17.387074,0.085265,0.319072
17.392071,0.084533,0.319194
17.397068,0.083430,0.319378
17.402065,0.082807,0.319501
17.407063,0.076444,0.316732
17.412060,0.075754,0.316846
17.417057,0.075014,0.317017
17.422054,0.074488,0.317131
17.427052,0.073796,0.317303
17.432049,0.073294,0.317419
17.437046,0.072680,0.317593
17.442043,0.072282,0.317709
17.447041,0.071675,0.317885
17.452038,0.071268,0.318002
17.457035,0.070675,0.318180
17.462032,0.070282,0.318298
17.467030,0.069666,0.318477
17.472027,0.069260,0.318597
17.477024,0.068658,0.318777
17.482021,0.068268,0.318898
17.487019,0.067713,0.319080
17.492016,0.067387,0.319202
17.497013,0.066863,0.319386
17.502010,0.066534,0.319509
17.507008,0.118598,0.316740
17.512005,0.118526,0.316854
17.517002,0.118477,0.317025
17.521999,0.118601,0.317139
17.526997,0.118537,0.317311
17.531994,0.118469,0.317427
17.536991,0.118449,0.317601
17.541988,0.118469,0.317717
17.546986,0.118453,0.317893
17.551983,0.118425,0.318010
17.556980,0.118368,0.318187
17.561977,0.118364,0.318306
17.566975,0.118344,0.318485
17.571972,0.118445,0.318605
17.576969,0.118495,0.318785
17.581966,0.118419,0.318906
17.586964,0.118465,0.319088
17.591961,0.118521,0.319210
17.596958,0.118546,0.319394
17.601955,0.118481,0.319517
17.606953,0.136695,0.316748
17.611950,0.136612,0.316862
17.616947,0.136472,0.317032
17.621944,0.136429,0.317147
17.626942,0.136287,0.317319
17.631939,0.136173,0.317435
17.636936,0.136022,0.317608
17.641933,0.135897,0.317725
17.646931,0.135664,0.317901
17.651928,0.135510,0.318018
17.656925,0.135260,0.318195
17.661922,0.135072,0.318314
17.666920,0.134788,0.318493
17.671917,0.134596,0.318612
17.676914,0.134308,0.318793
17.681911,0.134102,0.318914
17.686909,0.133809,0.319096
17.691906,0.133584,0.319218
17.696903,0.133286,0.319401
17.701900,0.133090,0.319524
17.706898,0.136730,0.316756
17.711895,0.136844,0.316869
17.716892,0.137019,0.317040
17.721889,0.137144,0.317154
17.726887,0.137307,0.317327
17.731884,0.137400,0.317442
17.736881,0.137528,0.317616
17.741879,0.137603,0.317733
17.746876,0.137699,0.317908
17.751873,0.137771,0.318026
17.756870,0.137862,0.318203
17.761868,0.137901,0.318321
17.766865,0.137954,0.318500
17.771862,0.137949,0.318620
17.776859,0.137929,0.318800
17.781857,0.137923,0.318921
17.786854,0.137887,0.319103
17.791851,0.137860,0.319225
17.796848,0.137800,0.319409
17.801846,0.137809,0.319532
17.806843,0.137408,0.316763
17.811840,0.137612,0.316877
17.816837,0.137758,0.317047
17.821835,0.137659,0.317162
17.826832,0.137772,0.317334
17.831829,0.137820,0.317450
17.836826,0.137921,0.317624
17.841824,0.138006,0.317740
17.846821,0.138056,0.317916
17.851818,0.138097,0.318033
17.856815,0.138138,0.318210
17.861813,0.138112,0.318329
17.866810,0.138109,0.318508
17.871807,0.138097,0.318627
17.876804,0.138103,0.318808
17.881802,0.138165,0.318929
17.886799,0.138156,0.319111
17.891796,0.138306,0.319233
17.896793,0.138290,0.319416
17.901791,0.138335,0.319539
17.906788,0.111516,0.316771
17.911785,0.111477,0.316884
17.916782,0.111210,0.317055
17.921780,0.111010,0.317169
17.926777,0.110742,0.317341
17.931774,0.110624,0.317457
17.936771,0.110382,0.317631
17.941769,0.110214,0.317747
17.946766,0.109974,0.317923
17.951763,0.109807,0.318040
17.956760,0.109516,0.318218
17.961758,0.109344,0.318336
17.966755,0.109009,0.318515
17.971752,0.108777,0.318635
17.976749,0.108396,0.318815
17.981747,0.108219,0.318936
17.986744,0.107821,0.319118
17.991741,0.107512,0.319240
17.996738,0.107126,0.319424
18.001736,0.106790,0.319547
18.006733,0.178950,0.316778
18.011730,0.178913,0.316891
18.016727,0.178809,0.317062
18.021725,0.178744,0.317176
18.026722,0.178638,0.317349
18.031719,0.178579,0.317464
18.036716,0.178483,0.317638
18.041714,0.178382,0.317754
18.046711,0.178210,0.317930
18.051708,0.178088,0.318048
18.056705,0.177899,0.318225
18.061703,0.177802,0.318343
18.066700,0.177601,0.318522
18.071697,0.177467,0.318642
18.076694,0.177218,0.318822
18.081692,0.177126,0.318943
18.086689,0.176810,0.319125
18.091686,0.176669,0.319247
18.096684,0.176345,0.319431
18.101681,0.176139,0.319554
18.106678,0.206080,0.316785
18.111675,0.205954,0.316898
18.116673,0.205814,0.317069
18.121670,0.205732,0.317183
18.126667,0.205597,0.317356
18.131664,0.205514,0.317471
18.136662,0.205412,0.317645
18.141659,0.205365,0.317761
18.146656,0.205271,0.317937
18.151653,0.205216,0.318054
18.156651,0.205135,0.318232
18.161648,0.205057,0.318350
18.166645,0.204988,0.318529
18.171642,0.204955,0.318649
18.176640,0.204906,0.318829
18.181637,0.204845,0.318950
18.186634,0.204753,0.319132
18.191631,0.204653,0.319254
18.196629,0.204535,0.319438
18.201626,0.204582,0.319561
18.206623,0.229530,0.316792
18.211620,0.229719,0.316905
18.216618,0.230021,0.317076
18.221615,0.230252,0.317190
18.226612,0.230612,0.317362
18.231609,0.230841,0.317478
18.236607,0.231162,0.317652
18.241604,0.231354,0.317768
18.246601,0.231655,0.317944
18.251598,0.231849,0.318061
18.256596,0.232159,0.318238
18.261593,0.232384,0.318357
18.266590,0.232745,0.318536
18.271587,0.232987,0.318655
18.276585,0.233396,0.318836
18.281582,0.233656,0.318957
18.286579,0.234029,0.319139
18.291576,0.234298,0.319261
18.296574,0.234727,0.319444
18.301571,0.235046,0.319567
18.306568,0.273252,0.316798
18.311565,0.273755,0.316912
18.316563,0.274488,0.317082
18.321560,0.274993,0.317197
18.326557,0.275722,0.317369
18.331554,0.276197,0.317484
18.336552,0.276935,0.317658
18.341549,0.277441,0.317775
18.346546,0.278210,0.317950
18.351543,0.278739,0.318068
18.356541,0.279546,0.318245
18.361538,0.280101,0.318364
18.366535,0.280935,0.318542
18.371532,0.281470,0.318662
18.376530,0.282306,0.318843
18.381527,0.282874,0.318963
18.386524,0.283716,0.319145
18.391521,0.284323,0.319267
18.396519,0.285194,0.319451
18.401516,0.285706,0.319574
18.406513,0.236326,0.316805
18.411510,0.236600,0.316918
18.416508,0.237142,0.317089
18.421505,0.237468,0.317203
18.426502,0.238049,0.317376
18.431499,0.238467,0.317491
18.436497,0.239108,0.317665
18.441494,0.239554,0.317781
18.446491,0.240180,0.317957
18.451488,0.240609,0.318074
18.456486,0.241283,0.318251
18.461483,0.241681,0.318370
18.466480,0.242334,0.318549
18.471478,0.242761,0.318669
