time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
17.616947,-2.415750,-2.389251,-1.636856,-1.613124
17.621944,-2.423832,-2.395713,-1.603020,-1.581804
17.626942,-2.431749,-2.405131,-1.570608,-1.542034
17.631939,-2.439508,-2.411266,-1.539384,-1.519242
17.636936,-2.447114,-2.420305,-1.509017,-1.483711
17.641933,-2.454569,-2.426221,-1.479195,-1.464474
17.646931,-2.461877,-2.434938,-1.450054,-1.427453
17.651928,-2.469041,-2.440627,-1.421201,-1.407522
17.656925,-2.476062,-2.449008,-1.392942,-1.373763
17.661922,-2.482943,-2.454485,-1.365369,-1.351769
17.666920,-2.489689,-2.462531,-1.338388,-1.319203
17.671917,-2.496301,-2.467787,-1.311843,-1.297851
17.676914,-2.502782,-2.475507,-1.285853,-1.266105
17.681911,-2.509135,-2.480552,-1.260290,-1.243296
17.686909,-2.515362,-2.487943,-1.235651,-1.213308
17.691906,-2.521468,-2.492765,-1.211823,-1.191884
17.696903,-2.527458,-2.499865,-1.189144,-1.166242
17.701900,-2.533338,-2.504515,-1.167394,-1.147816
17.706898,-2.539110,-2.515598,-1.145854,-1.142997
17.711895,-2.544774,-2.520151,-1.124004,-1.127662
17.716892,-2.550331,-2.526859,-1.103244,-1.100803
17.721889,-2.555788,-2.531244,-1.083601,-1.085393
17.726887,-2.561149,-2.537716,-1.064703,-1.064543
17.731884,-2.566417,-2.541962,-1.046435,-1.050442
17.736881,-2.571597,-2.548226,-1.028924,-1.029738
17.741879,-2.576691,-2.552331,-1.012071,-1.017020
17.746876,-2.581702,-2.558396,-0.995746,-0.995192
17.751873,-2.586633,-2.562361,-0.980104,-0.980469
17.756870,-2.591488,-2.568213,-0.964876,-0.964093
17.761868,-2.596267,-2.572057,-0.949956,-0.951769
17.766865,-2.600973,-2.577727,-0.935301,-0.935439
17.771862,-2.605605,-2.581446,-0.920646,-0.924778
17.776859,-2.610166,-2.586968,-0.906518,-0.908025
17.781857,-2.614658,-2.590599,-0.893030,-0.896593
17.786854,-2.619085,-2.595953,-0.880241,-0.881452
17.791851,-2.623449,-2.599474,-0.868035,-0.871844
17.796848,-2.627754,-2.604684,-0.856331,-0.860843
17.801846,-2.632001,-2.608174,-0.844995,-0.855165
17.806843,-2.636193,-2.648815,-0.833939,-0.829879
17.811840,-2.640331,-2.652182,-0.823342,-0.821425
17.816837,-2.644417,-2.657091,-0.813198,-0.812937
17.821835,-2.648454,-2.660210,-0.803493,-0.810752
17.826832,-2.652443,-2.665053,-0.794147,-0.799543
17.831829,-2.656386,-2.668231,-0.784997,-0.794286
17.836826,-2.660284,-2.672970,-0.776020,-0.784072
17.841824,-2.664138,-2.676116,-0.767208,-0.774115
17.846821,-2.667947,-2.680743,-0.758306,-0.764584
17.851818,-2.671712,-2.683807,-0.749424,-0.764325
17.856815,-2.675432,-2.688367,-0.740567,-0.750598
17.861813,-2.679109,-2.691326,-0.731809,-0.743300
17.866810,-2.682741,-2.695765,-0.722931,-0.732889
17.871807,-2.686329,-2.698677,-0.714043,-0.725198
17.876804,-2.689873,-2.703008,-0.705265,-0.717234
17.881802,-2.693373,-2.705931,-0.696298,-0.712576
17.886799,-2.696828,-2.710183,-0.687474,-0.699322
17.891796,-2.700239,-2.713117,-0.678790,-0.696470
17.896793,-2.703608,-2.717273,-0.670309,-0.687786
17.901791,-2.706933,-2.720068,-0.661677,-0.682915
17.906788,-2.710216,-2.740555,-0.653008,-0.692232
17.911785,-2.713454,-2.743426,-0.644147,-0.686279
17.916782,-2.716648,-2.747516,-0.635427,-0.672562
17.921780,-2.719800,-2.750184,-0.626940,-0.665476
17.926777,-2.722909,-2.754153,-0.618549,-0.654459
17.931774,-2.725976,-2.756798,-0.610060,-0.647212
17.936771,-2.729000,-2.760656,-0.601214,-0.634949
17.941769,-2.731980,-2.763190,-0.592301,-0.623565
17.946766,-2.734914,-2.766913,-0.583237,-0.616724
17.951763,-2.737803,-2.769373,-0.574137,-0.611005
17.956760,-2.740646,-2.773024,-0.565170,-0.604544
17.961758,-2.743446,-2.775479,-0.556352,-0.601707
17.966755,-2.746201,-2.779066,-0.547514,-0.589337
17.971752,-2.748912,-2.781420,-0.538582,-0.579952
17.976749,-2.751578,-2.784882,-0.529522,-0.571733
17.981747,-2.754198,-2.787250,-0.520339,-0.568667
17.986744,-2.756772,-2.790637,-0.511128,-0.555838
17.991741,-2.759300,-2.792804,-0.501957,-0.548566
17.996738,-2.761782,-2.796076,-0.492576,-0.539415
18.001736,-2.764216,-2.798168,-0.483098,-0.529623
18.006733,-2.766603,-2.765405,-0.473793,-0.483859
18.011730,-2.768944,-2.767366,-0.464368,-0.473782
18.016727,-2.771238,-2.770191,-0.455116,-0.465314
18.021725,-2.773487,-2.772064,-0.446094,-0.461090
18.026722,-2.775691,-2.774804,-0.437136,-0.450027
18.031719,-2.777850,-2.776609,-0.428394,-0.443249
18.036716,-2.779966,-2.779258,-0.419925,-0.437313
18.041714,-2.782041,-2.780982,-0.411806,-0.435643
18.046711,-2.784077,-2.783577,-0.404352,-0.426914
18.051708,-2.786079,-2.785285,-0.397647,-0.424506
18.056705,-2.788049,-2.787808,-0.391934,-0.414942
18.061703,-2.789994,-2.789518,-0.387078,-0.416536
18.066700,-2.791917,-2.792007,-0.382908,-0.412567
18.071697,-2.793821,-2.793703,-0.379229,-0.414955
18.076694,-2.795707,-2.796183,-0.375979,-0.409190
18.081692,-2.797578,-2.798014,-0.372979,-0.417264
18.086689,-2.799434,-2.800519,-0.370084,-0.416609
18.091686,-2.801275,-2.802406,-0.367160,-0.422556
18.096684,-2.803103,-2.804939,-0.364319,-0.420841
18.101681,-2.804916,-2.806615,-0.361529,-0.418427
18.106678,-2.806715,-2.794455,-0.358767,-0.381207
18.111675,-2.808501,-2.795863,-0.355977,-0.384069
18.116673,-2.810272,-2.798156,-0.353274,-0.379287
18.121670,-2.812031,-2.799701,-0.350701,-0.375944
18.126667,-2.813777,-2.801947,-0.348280,-0.371187
18.131664,-2.815512,-2.803377,-0.346047,-0.375848
18.136662,-2.817236,-2.805633,-0.344000,-0.375947
18.141659,-2.818950,-2.807146,-0.342191,-0.368743
18.146656,-2.820657,-2.809354,-0.340583,-0.365529
18.151653,-2.822355,-2.810900,-0.339204,-0.376950
18.156651,-2.824048,-2.813167,-0.338056,-0.378605
18.161648,-2.825735,-2.814586,-0.337051,-0.369977
18.166645,-2.827418,-2.816801,-0.336213,-0.369488
18.171642,-2.829097,-2.818285,-0.335457,-0.367847
18.176640,-2.830772,-2.820490,-0.334749,-0.367768
18.181637,-2.832443,-2.821898,-0.334027,-0.365582
18.186634,-2.834111,-2.824091,-0.333305,-0.364924
18.191631,-2.835776,-2.825393,-0.332582,-0.360753
18.196629,-2.837436,-2.827560,-0.331849,-0.364141
18.201626,-2.839093,-2.829609,-0.331104,-0.379015
18.206623,-2.840747,-2.810353,-0.330330,-0.219702
18.211620,-2.842396,-2.811363,-0.329578,-0.216072
18.216618,-2.844042,-2.812660,-0.328905,-0.213974
18.221615,-2.845685,-2.813634,-0.328379,-0.210457
18.226612,-2.847326,-2.814894,-0.328069,-0.207688
18.231609,-2.848966,-2.815795,-0.328028,-0.207251
18.236607,-2.850607,-2.817037,-0.328319,-0.207460
18.241604,-2.852251,-2.817878,-0.329014,-0.203899
18.246601,-2.853899,-2.819114,-0.330138,-0.208725
18.251598,-2.855554,-2.819954,-0.331662,-0.212002
18.256596,-2.857218,-2.821229,-0.333591,-0.214071
18.261593,-2.858893,-2.822075,-0.335954,-0.214293
18.266590,-2.860581,-2.823371,-0.338653,-0.219328
18.271587,-2.862283,-2.824476,-0.341621,-0.232857
18.276585,-2.864000,-2.825884,-0.344844,-0.238182
18.281582,-2.865735,-2.826631,-0.348308,-0.234533
18.286579,-2.867487,-2.828058,-0.351974,-0.244088
18.291576,-2.869258,-2.828699,-0.355706,-0.239157
18.296574,-2.871048,-2.830142,-0.359361,-0.245134
18.301571,-2.872856,-2.830645,-0.363038,-0.236415
18.306568,-2.874682,-2.882847,-0.366617,-0.383647
18.311565,-2.876525,-2.884423,-0.369977,-0.389089
18.316563,-2.878385,-2.886767,-0.373172,-0.395113
18.321560,-2.880260,-2.888411,-0.376147,-0.396902
18.326557,-2.882149,-2.890809,-0.378902,-0.404744
18.331554,-2.884051,-2.892418,-0.381403,-0.408982
18.336552,-2.885964,-2.894881,-0.383476,-0.414452
18.341549,-2.887887,-2.896555,-0.385102,-0.412254
18.346546,-2.889816,-2.899025,-0.386248,-0.410992
18.351543,-2.891749,-2.900675,-0.386936,-0.413098
18.356541,-2.893685,-2.903155,-0.387149,-0.412228
18.361538,-2.895620,-2.904794,-0.386923,-0.412051
18.366535,-2.897553,-2.907263,-0.386312,-0.409560
18.371532,-2.899482,-2.908803,-0.385385,-0.403301
18.376530,-2.901406,-2.911221,-0.384195,-0.402605
18.381527,-2.903322,-2.912902,-0.382790,-0.404760
18.386524,-2.905232,-2.915332,-0.381179,-0.402337
18.391521,-2.907132,-2.917086,-0.379380,-0.406646
18.396519,-2.909023,-2.919520,-0.377381,-0.405335
18.401516,-2.910903,-2.920770,-0.375152,-0.395376
18.406513,-2.912771,-2.930404,-0.372668,-0.411980
18.411510,-2.914626,-2.931706,-0.369874,-0.418250
18.416508,-2.916466,-2.934222,-0.366756,-0.417993
18.421505,-2.918290,-2.935709,-0.363304,-0.422828
18.426502,-2.920095,-2.938242,-0.359538,-0.418697
18.431499,-2.921881,-2.939943,-0.355519,-0.416819
18.436497,-2.923646,-2.942437,-0.351302,-0.413730
18.441494,-2.925390,-2.944145,-0.346915,-0.397686
18.446491,-2.927111,-2.946525,-0.342332,-0.391550
18.451488,-2.928808,-2.948117,-0.337502,-0.391771
18.456486,-2.930480,-2.950458,-0.332412,-0.388335
18.461483,-2.932127,-2.951809,-0.327084,-0.370687
18.466480,-2.933746,-2.954021,-0.321683,-0.364739
18.471478,-2.935338,-2.955421,-0.316302,-0.361300
18.476475,-2.936903,-2.957576,-0.310891,-0.353769
18.481472,-2.938442,-2.959104,-0.305450,-0.354498
18.486469,-2.939953,-2.961217,-0.300089,-0.346789
18.491467,-2.941437,-2.962561,-0.294749,-0.339400
18.496464,-2.942895,-2.964584,-0.289442,-0.329368
18.501461,-2.944326,-2.965976,-0.284165,-0.324471
18.506458,-2.945731,-2.991151,-0.278939,-0.320764
18.511456,-2.947110,-2.992638,-0.273610,-0.312662
18.516453,-2.948462,-2.994502,-0.268204,-0.307663
18.521450,-2.949787,-2.995431,-0.262693,-0.310270
18.526447,-2.951083,-2.997278,-0.257116,-0.303757
18.531445,-2.952352,-2.998267,-0.251384,-0.315270
18.536442,-2.953592,-3.000144,-0.245568,-0.308560
18.541439,-2.954802,-3.001403,-0.239663,-0.296308
18.546436,-2.955982,-3.003171,-0.233642,-0.288760
18.551434,-2.957131,-3.004323,-0.227423,-0.287403
18.556431,-2.958249,-3.006032,-0.221009,-0.281047
18.561428,-2.959334,-3.007339,-0.214309,-0.288348
18.566425,-2.960385,-3.009043,-0.207242,-0.276440
18.571423,-2.961399,-3.010212,-0.199910,-0.274616
18.576420,-2.962375,-3.011843,-0.192205,-0.267492
18.581417,-2.963312,-3.012695,-0.184138,-0.253555
18.586414,-2.964208,-3.014201,-0.175635,-0.246520
18.591412,-2.965060,-3.014936,-0.166802,-0.231735
18.596409,-2.965866,-3.016304,-0.157630,-0.219488
18.601406,-2.966625,-3.017563,-0.147995,-0.220156
18.606403,-2.967335,-2.993972,-0.137892,-0.170303
18.611401,-2.967993,-2.994897,-0.127184,-0.156916
18.616398,-2.968595,-2.995820,-0.115933,-0.148334
18.621395,-2.969140,-2.996663,-0.104139,-0.126095
18.626392,-2.969625,-2.997384,-0.092116,-0.109672
18.631390,-2.970049,-2.997839,-0.080078,-0.099704
18.636387,-2.970414,-2.998409,-0.068352,-0.084967
18.641384,-2.970721,-2.998702,-0.056947,-0.084599
18.646381,-2.970973,-2.999187,-0.046001,-0.073875
18.651379,-2.971172,-2.999511,-0.035647,-0.073454
18.656376,-2.971321,-2.999941,-0.025932,-0.065657
18.661373,-2.971423,-3.000177,-0.016792,-0.059090
18.666370,-2.971481,-3.000511,-0.008334,-0.049308
18.671368,-2.971499,-3.000782,-0.000493,-0.046891
18.676365,-2.971479,-3.001047,0.006832,-0.040224
18.681362,-2.971425,-3.001179,0.013672,-0.035098
18.686359,-2.971337,-3.001380,0.020133,-0.030608
18.691357,-2.971218,-3.001359,0.026338,-0.022812
18.696354,-2.971069,-3.001483,0.032139,-0.016836
18.701351,-2.970891,-3.001586,0.037780,-0.015371
18.706348,-2.970686,-2.995603,0.043193,-0.066283
18.711346,-2.970454,-2.996087,0.048353,-0.060164
18.716343,-2.970197,-2.996435,0.053365,-0.053021
18.721340,-2.969916,-2.996631,0.058204,-0.046899
18.726337,-2.969611,-2.996906,0.062928,-0.041980
18.731335,-2.969282,-2.997016,0.067546,-0.041254
18.736332,-2.968930,-2.997259,0.072215,-0.038202
18.741329,-2.968556,-2.997445,0.076785,-0.027234
18.746326,-2.968158,-2.997599,0.081209,-0.022689
18.751324,-2.967739,-2.997687,0.085521,-0.021216
18.756321,-2.967299,-2.997805,0.089627,-0.017331
18.761318,-2.966839,-2.997952,0.093560,-0.021016
18.766315,-2.966360,-2.998072,0.097288,-0.017349
18.771313,-2.965863,-2.998128,0.100774,-0.014219
18.776310,-2.965349,-2.998206,0.104022,-0.012553
18.781307,-2.964820,-2.998080,0.107003,-0.003591
18.786304,-2.964277,-2.998094,0.109685,-0.000994
18.791302,-2.963722,-2.998028,0.112066,0.002549
18.796299,-2.963155,-2.998008,0.114208,0.004784
18.801296,-2.962578,-2.998264,0.116170,0.002973
18.806293,-2.961991,-2.970319,0.118019,0.083184
18.811291,-2.961396,-2.969954,0.119713,0.086486
18.816288,-2.960793,-2.969421,0.121234,0.091373
18.821285,-2.960183,-2.969084,0.122550,0.093610
18.826283,-2.959567,-2.968526,0.123554,0.095126
18.831280,-2.958947,-2.968317,0.124131,0.108722
18.836277,-2.958326,-2.967666,0.124223,0.108632
18.841274,-2.957706,-2.967283,0.123773,0.116744
18.846272,-2.957090,-2.966588,0.122772,0.113700
18.851269,-2.956480,-2.966139,0.121223,0.110522
18.856266,-2.955880,-2.965472,0.119192,0.109894
18.861263,-2.955291,-2.965003,0.116700,0.111666
18.866261,-2.954716,-2.964338,0.113777,0.108812
18.871258,-2.954157,-2.963896,0.110489,0.106628
18.876255,-2.953616,-2.963259,0.106837,0.104542
18.881252,-2.953094,-2.962610,0.102759,0.110069
18.886250,-2.952593,-2.961954,0.098317,0.105882
18.891247,-2.952115,-2.961782,0.093690,0.095038
18.896244,-2.951661,-2.961225,0.088845,0.090499
18.901241,-2.951232,-2.960894,0.083784,0.086585
18.906239,-2.950830,-2.965028,0.078282,0.032455
18.911236,-2.950456,-2.965028,0.072354,0.030361
18.916233,-2.950112,-2.964864,0.066170,0.022612
18.921230,-2.949800,-2.964817,0.059813,0.018442
18.926228,-2.949521,-2.964712,0.053341,0.012828
18.931225,-2.949273,-2.964657,0.046922,0.008317
18.936222,-2.949057,-2.964623,0.040704,-0.000126
18.941219,-2.948872,-2.964577,0.034611,-0.009924
18.946217,-2.948717,-2.964655,0.028860,-0.018906
18.951214,-2.948589,-2.964740,0.023373,-0.023523
18.956211,-2.948488,-2.964897,0.018199,-0.032947
18.961208,-2.948411,-2.965023,0.013312,-0.035557
18.966206,-2.948359,-2.965240,0.008769,-0.039863
18.971203,-2.948328,-2.965417,0.004502,-0.046193
18.976200,-2.948318,-2.965708,0.000467,-0.052575
18.981197,-2.948327,-2.965939,-0.003476,-0.054038
18.986195,-2.948356,-2.966278,-0.007226,-0.061626
18.991192,-2.948402,-2.966579,-0.010790,-0.067311
18.996189,-2.948466,-2.966990,-0.014151,-0.072592
19.001186,-2.948547,-2.967337,-0.017362,-0.075271
19.006184,-2.948643,-2.962350,-0.020371,-0.008460
19.011181,-2.948753,-2.962278,-0.023175,-0.011573
19.016178,-2.948877,-2.962358,-0.025770,-0.014772
19.021175,-2.949013,-2.962449,-0.028235,-0.018561
19.026173,-2.949161,-2.962562,-0.030518,-0.020021
19.031170,-2.949320,-2.962657,-0.032674,-0.019832
19.036167,-2.949489,-2.962769,-0.034781,-0.017376
19.041164,-2.949670,-2.962837,-0.036901,-0.018294
19.046162,-2.949861,-2.962947,-0.038999,-0.016193
19.051159,-2.950062,-2.963031,-0.041140,-0.020196
19.056156,-2.950274,-2.963162,-0.043289,-0.024195
19.061153,-2.950497,-2.963268,-0.045419,-0.026290
19.066151,-2.950730,-2.963430,-0.047507,-0.026881
19.071148,-2.950974,-2.963413,-0.049596,-0.021747
19.076145,-2.951229,-2.963535,-0.051653,-0.020360
19.081142,-2.951493,-2.963711,-0.053637,-0.024313
19.086140,-2.951767,-2.963860,-0.055565,-0.027139
19.091137,-2.952050,-2.964037,-0.057406,-0.031538
19.096134,-2.952343,-2.964225,-0.059157,-0.031455
19.101131,-2.952643,-2.964461,-0.060841,-0.034890
19.106129,-2.952953,-2.953372,-0.062451,-0.047044
19.111126,-2.953270,-2.953616,-0.064050,-0.047153
19.116123,-2.953595,-2.953897,-0.065614,-0.047169
19.121120,-2.953927,-2.954155,-0.067130,-0.045570
19.126118,-2.954268,-2.954435,-0.068621,-0.047690
19.131115,-2.954615,-2.954569,-0.070136,-0.052462
19.136112,-2.954970,-2.954889,-0.071646,-0.055333
19.141109,-2.955333,-2.955073,-0.073152,-0.067743
19.146107,-2.955703,-2.955470,-0.074670,-0.064820
19.151104,-2.956081,-2.955734,-0.076234,-0.066712
19.156101,-2.956467,-2.956135,-0.077865,-0.067548
19.161098,-2.956861,-2.956306,-0.079474,-0.063618
19.166096,-2.957264,-2.956686,-0.081085,-0.063400
19.171093,-2.957674,-2.956846,-0.082669,-0.060876
19.176090,-2.958092,-2.957215,-0.084225,-0.061795
19.181087,-2.958518,-2.957150,-0.085766,-0.050876
19.186085,-2.958951,-2.957460,-0.087335,-0.052580
19.191082,-2.959393,-2.957439,-0.088906,-0.045738
19.196079,-2.959842,-2.957718,-0.090500,-0.047488
19.201077,-2.960299,-2.957839,-0.092176,-0.048978
19.206074,-2.960766,-2.975995,-0.093946,-0.127569
19.211071,-2.961241,-2.976369,-0.095718,-0.131938
19.216068,-2.961725,-2.977167,-0.097438,-0.134587
19.221066,-2.962217,-2.977996,-0.099014,-0.125779
19.226063,-2.962716,-2.978750,-0.100356,-0.126827
19.231060,-2.963221,-2.979163,-0.101308,-0.131100
19.236057,-2.963729,-2.979951,-0.101808,-0.134040
19.241055,-2.964238,-2.980522,-0.101834,-0.130261
19.246052,-2.964746,-2.981298,-0.101348,-0.128074
19.251049,-2.965250,-2.981808,-0.100339,-0.127802
19.256046,-2.965748,-2.982580,-0.098797,-0.129610
19.261044,-2.966236,-2.983120,-0.096773,-0.128165
19.266041,-2.966712,-2.983881,-0.094285,-0.125192
19.271038,-2.967175,-2.984381,-0.091425,-0.121702
19.276035,-2.967623,-2.985099,-0.088234,-0.117124
19.281033,-2.968054,-2.985535,-0.084759,-0.112854
19.286030,-2.968466,-2.986194,-0.081062,-0.103951
19.291027,-2.968860,-2.986555,-0.077196,-0.096351
19.296024,-2.969234,-2.987109,-0.073185,-0.087089
19.301022,-2.969588,-2.987615,-0.069057,-0.087811
19.306019,-2.969920,-2.986548,-0.064822,-0.004428
19.311016,-2.970232,-2.986533,-0.060539,-0.002406
19.316013,-2.970521,-2.986528,-0.056298,0.006269
19.321011,-2.970791,-2.986480,-0.052156,0.008701
19.326008,-2.971039,-2.986416,-0.048025,0.014761
19.331005,-2.971267,-2.986352,-0.044031,0.019308
19.336002,-2.971476,-2.986227,-0.040263,0.023169
19.341000,-2.971666,-2.986128,-0.036769,0.027876
19.345997,-2.971840,-2.985947,-0.033549,0.034884
19.350994,-2.971999,-2.985806,-0.030657,0.039065
19.355991,-2.972145,-2.985560,-0.028096,0.044952
19.360989,-2.972278,-2.985381,-0.025847,0.046947
19.365986,-2.972402,-2.985090,-0.023876,0.052701
19.370983,-2.972516,-2.984885,-0.022184,0.056007
19.375980,-2.972622,-2.984542,-0.020745,0.060620
19.380978,-2.972723,-2.984296,-0.019552,0.063418
19.385975,-2.972817,-2.983906,-0.018586,0.067482
19.390972,-2.972908,-2.983637,-0.017814,0.070570
19.395969,-2.972995,-2.983207,-0.017250,0.076164
19.400967,-2.973080,-2.982902,-0.016880,0.078711
19.405964,-2.973164,-3.004179,-0.016684,-0.072935
19.410961,-2.973247,-3.004472,-0.016628,-0.071287
19.415958,-2.973331,-3.004891,-0.016634,-0.068926
19.420956,-2.973414,-3.005179,-0.016591,-0.068709
19.425953,-2.973496,-3.005590,-0.016393,-0.068984
19.430950,-2.973577,-3.005870,-0.015958,-0.067467
19.435947,-2.973655,-3.006265,-0.015215,-0.062034
19.440945,-2.973727,-3.006506,-0.014138,-0.062133
19.445942,-2.973794,-3.006870,-0.012711,-0.057933
19.450939,-2.973852,-3.007081,-0.010937,-0.052586
19.455936,-2.973901,-3.007382,-0.008886,-0.047467
19.460934,-2.973939,-3.007598,-0.006600,-0.044708
19.465931,-2.973965,-3.007853,-0.004159,-0.037363
19.470928,-2.973978,-3.008088,-0.001603,-0.036694
19.475925,-2.973978,-3.008296,0.001102,-0.030103
19.480923,-2.973964,-3.008398,0.003868,-0.027603
19.485920,-2.973936,-3.008559,0.006666,-0.026037
19.490917,-2.973894,-3.008794,0.009487,-0.029329
19.495914,-2.973839,-3.008968,0.012315,-0.026731
19.500912,-2.973768,-3.009116,0.015166,-0.024741
19.505909,-2.973684,-3.025484,0.018104,-0.013774
19.510906,-2.973584,-3.025545,0.021142,-0.008139
19.515903,-2.973469,-3.025580,0.024281,-0.000783
19.520901,-2.973338,-3.025659,0.027513,0.000857
19.525898,-2.973190,-3.025649,0.030905,0.003470
19.530895,-2.973025,-3.025617,0.034587,0.003841
19.535892,-2.972840,-3.025590,0.038415,0.006599
19.540890,-2.972636,-3.025566,0.042369,0.014021
19.545887,-2.972412,-3.025480,0.046540,0.016788
19.550884,-2.972166,-3.025392,0.050986,0.023266
19.555882,-2.971897,-3.025241,0.055596,0.030340
19.560879,-2.971605,-3.025134,0.060395,0.032961
19.565876,-2.971289,-3.024915,0.065283,0.043025
19.570873,-2.970948,-3.024712,0.070152,0.048013
19.575871,-2.970583,-3.024404,0.074915,0.055310
19.580868,-2.970195,-3.024164,0.079511,0.061155
19.585865,-2.969784,-3.023776,0.083911,0.072253
19.590862,-2.969352,-3.023371,0.088064,0.080562
19.595860,-2.968900,-3.022873,0.091894,0.086518
19.600857,-2.968430,-3.022763,0.095411,0.083588
19.605854,-2.967943,-3.010805,0.098683,0.077679
19.610851,-2.967440,-3.010597,0.101696,0.086277
19.615849,-2.966923,-3.010068,0.104466,0.092321
19.620846,-2.966393,-3.009798,0.107025,0.098803
19.625843,-2.965851,-3.009191,0.109424,0.107382
19.630840,-2.965297,-3.008786,0.111651,0.114759
19.635838,-2.964732,-3.008087,0.113696,0.120486
19.640835,-2.964158,-3.007604,0.115532,0.122587
19.645832,-2.963576,-3.006857,0.117134,0.128186
19.650829,-2.962986,-3.006367,0.118408,0.126355
19.655827,-2.962391,-3.005598,0.119304,0.131695
19.660824,-2.961793,-3.005093,0.119790,0.134108
19.665821,-2.961193,-3.004281,0.119835,0.137157
19.670818,-2.960595,-3.003651,0.119431,0.141963
19.675816,-2.960001,-3.002783,0.118599,0.148912
19.680813,-2.959411,-3.002206,0.117377,0.148985
19.685810,-2.958829,-3.001308,0.115799,0.148691
19.690807,-2.958255,-3.000762,0.113872,0.148827
19.695805,-2.957693,-2.999872,0.111613,0.147846
19.700802,-2.957142,-2.999347,0.109040,0.147470
19.705799,-2.956605,-3.018333,0.106244,0.132884
19.710796,-2.956083,-3.017787,0.103248,0.132859
19.715794,-2.955576,-3.016992,0.100096,0.131024
19.720791,-2.955085,-3.016506,0.096848,0.130503
19.725788,-2.954611,-3.015722,0.093500,0.132647
19.730785,-2.954154,-3.015159,0.090088,0.130957
19.735783,-2.953714,-3.014375,0.086670,0.127213
19.740780,-2.953290,-3.013863,0.083295,0.121653
19.745777,-2.952884,-3.013134,0.080070,0.120891
19.750774,-2.952492,-3.012651,0.077024,0.119799
19.755772,-2.952116,-3.011934,0.074140,0.119174
19.760769,-2.951754,-3.011437,0.071396,0.120920
19.765766,-2.951405,-3.010713,0.068749,0.120933
19.770763,-2.951068,-3.010275,0.066177,0.120393
19.775761,-2.950745,-3.009562,0.063638,0.117636
19.780758,-2.950435,-3.009047,0.061109,0.116781
19.785755,-2.950137,-3.008349,0.058476,0.114377
19.790752,-2.949853,-3.007881,0.055790,0.111016
19.795750,-2.949582,-3.007216,0.053088,0.109036
19.800747,-2.949325,-3.006875,0.050324,0.104964
19.805744,-2.949082,-3.036763,0.047375,0.049117
19.810741,-2.948855,-3.036564,0.044207,0.047303
19.815739,-2.948643,-3.036281,0.040909,0.045148
19.820736,-2.948449,-3.036106,0.037704,0.042151
19.825733,-2.948269,-3.035859,0.034749,0.041110
19.830730,-2.948103,-3.035699,0.032130,0.038246
19.835728,-2.947949,-3.035466,0.029937,0.038852
19.840725,-2.947805,-3.035306,0.028241,0.037892
19.845722,-2.947668,-3.035080,0.027083,0.037757
19.850719,-2.947534,-3.034920,0.026450,0.039828
19.855717,-2.947403,-3.034679,0.026276,0.041635
19.860714,-2.947271,-3.034525,0.026504,0.041094
19.865711,-2.947137,-3.034267,0.027052,0.045992
19.870708,-2.947000,-3.034091,0.027832,0.047404
19.875706,-2.946858,-3.033800,0.028766,0.050996
19.880703,-2.946711,-3.033584,0.029826,0.054234
19.885700,-2.946558,-3.033252,0.030912,0.057138
19.890697,-2.946401,-3.032954,0.031992,0.060746
19.895695,-2.946237,-3.032580,0.033056,0.063249
19.900692,-2.946069,-3.032370,0.034153,0.063438
19.905689,-2.945895,-3.049016,0.035297,0.056632
19.910686,-2.945715,-3.048768,0.036487,0.060898
19.915684,-2.945529,-3.048391,0.037740,0.068916
19.920681,-2.945336,-3.048098,0.039104,0.071060
19.925678,-2.945136,-3.047664,0.040587,0.072320
19.930676,-2.944928,-3.047320,0.042205,0.072821
19.935673,-2.944712,-3.046881,0.043952,0.076916
19.940670,-2.944487,-3.046535,0.045799,0.073913
19.945667,-2.944252,-3.046087,0.047737,0.078837
19.950665,-2.944007,-3.045748,0.049739,0.084470
19.955662,-2.943753,-3.045244,0.051805,0.085058
19.960659,-2.943487,-3.044886,0.053930,0.087780
19.965656,-2.943211,-3.044355,0.056104,0.088822
19.970654,-2.942924,-3.044051,0.058273,0.088320
19.975651,-2.942626,-3.043521,0.060383,0.090565
19.980648,-2.942318,-3.043073,0.062402,0.097109
19.985645,-2.942000,-3.042484,0.064346,0.099528
19.990643,-2.941673,-3.041907,0.066231,0.106927
19.995640,-2.941336,-3.041257,0.068083,0.109464
20.000637,-2.940990,-3.040858,0.069889,0.111356
20.005634,-2.940636,-3.031619,0.071560,0.105102
20.010632,-2.940273,-3.031129,0.073103,0.105055
20.015629,-2.939904,-3.030491,0.074462,0.108427
20.020626,-2.939528,-3.030154,0.075657,0.115537
20.025623,-2.939147,-3.029457,0.076663,0.117821
20.030621,-2.938761,-3.028948,0.077467,0.115646
20.035618,-2.938372,-3.028246,0.078044,0.119278
20.040615,-2.937981,-3.027773,0.078383,0.121052
20.045612,-2.937588,-3.027044,0.078463,0.123535
20.050610,-2.937197,-3.026547,0.078251,0.124468
20.055607,-2.936807,-3.025801,0.077732,0.123440
20.060604,-2.936421,-3.025356,0.076874,0.119562
20.065601,-2.936039,-3.024650,0.075723,0.115262
20.070599,-2.935665,-3.024095,0.074281,0.120556
20.075596,-2.935298,-3.023367,0.072599,0.120510
